x1,x2,x1dot,x2dot,fX,mode_fsign,sigma,mode_true
-1.99519798807096,-0.0301558073942371,-0.0301558073942371,2.0850868714387,-1.45923056976514,2,-1,2
-1.51401446046084,0.775202564091766,0.775202564091766,0.512266864556638,-0.630265380047577,2,-1,2
-2.26777059093133,-0.0289385393323789,-0.0289385393323789,2.38765669283419,-2.02956321274046,2,-1,2
-1.82659981119106,0.650171585217298,0.650171585217298,0.307495442357325,-1.14251634048528,2,-1,2
-0.954741110247913,1.20119263292418,1.20119263292418,0.976544531644804,0.0464806478076545,1,1,1
0.923903111574753,2.61537660806324,2.61537660806324,-0.405741799714091,0.0664129420838099,1,1,1
1.95536958759207,-0.312429729242342,-0.312429729242342,-1.07323354995895,-1.38450095220476,2,-1,2
1.32006222726334,-0.906747791693326,-0.906747791693326,-0.646743702694328,-0.360372711572566,2,-1,2
-0.0612010898682495,-2.07292921506186,-2.07292921506186,-2.06493567335731,0.495027559568537,1,1,1
-1.96028845594134,-0.36514798130154,-0.36514798130154,2.99830588008093,-1.39173982906478,2,-1,2
-1.60052784536187,0.714836205618774,0.714836205618774,0.484175731906371,-0.762436030127429,2,-1,2
-0.552398216217095,1.50720673975248,1.50720673975248,1.21585284884421,0.342978915223736,1,1,1
1.60666735223323,1.80605635046125,1.80605635046125,-4.4627287089268,-0.781992367841881,2,-1,2
-2.79366887330869,2.45592241247269,2.45592241247269,-13.9178658358989,-3.33147556343743,2,-1,2
-1.90927205892789,0.654518903800388,0.654518903800388,0.177860246501228,-1.29402899885403,2,-1,2
-1.0778821461866,1.1224900617431,1.1224900617431,0.896229668095294,-0.0761060576946854,2,-1,2
0.639304190650925,2.54853906486359,2.54853906486359,1.2456361318684,0.286238792220109,1,1,1
1.98452237224344,-0.174075630920439,-0.174075630920439,-1.4730308897205,-1.44148262224635,2,-1,2
1.41857438254857,-0.83864027121654,-0.83864027121654,-0.569574154229446,-0.493066444282727,2,-1,2
0.148093829639521,-1.87836100948311,-1.87836100948311,-1.84041316624019,0.486088735179345,1,1,1
-1.91368545965633,-0.719596362359084,-0.719596362359084,3.8293891664623,-1.30338893536443,2,-1,2
-1.68075356736919,0.662843256639067,0.662843256639067,0.471109329980531,-0.891579059031268,2,-1,2
-0.715620074982634,1.38805446212554,1.38805446212554,1.04369268158257,0.241895092811522,1,1,1
1.38471123389146,2.25026870043632,2.25026870043632,-3.44916444929008,-0.456717273865887,2,-1,2
-1.4473201103999,0.975133706123892,0.975133706123892,0.379806623140469,-0.533368016626819,2,-1,2
-0.0676127131205198,2.01806105107029,2.01806105107029,2.00914461750052,0.48842342944192,1,1,1
1.96575832488132,0.529968685698755,0.529968685698755,-3.48369770395363,-1.40791909541672,2,-1,2
1.66373465723596,-0.682215881320712,-0.682215881320712,-0.457568103645132,-0.864690178351131,2,-1,2
0.675755535633117,-1.40531069028517,-1.40531069028517,-1.07216257985573,0.272192291991726,1,1,1
-1.43154095964878,-2.14679526044719,-2.14679526044719,3.68419366210674,-0.511679869184534,2,-1,2
-1.8677355452753,0.485178598926158,0.485178598926158,0.660399620729767,-1.21718862800529,2,-1,2
-1.11184515075823,1.07136806015802,1.07136806015802,0.858788401429297,-0.112534329247835,2,-1,2
0.546597246454208,2.49323443874342,2.49323443874342,1.58502833442562,0.340735857286636,1,1,1
1.9829641454471,-0.120363144328091,-0.120363144328091,-1.63004173671133,-1.43866414950333,2,-1,2
1.43890827221055,-0.823369069251238,-0.823369069251238,-0.55752707540825,-0.521648625261126,2,-1,2
-1.12973354346353,0.120408127066865,0.120408127066865,1.0964650333133,-0.132003700901715,2,-1,2
-0.524227010164733,1.03465868737414,1.03465868737414,0.894384937776576,0.358238196737205,1,1,1
1.12088308065217,2.00872502274326,2.00872502274326,-1.63587775319997,-0.130390584859072,2,-1,2
1.77004560823039,-0.374740764487409,-0.374740764487409,-0.970700527804237,-1.04512985952732,2,-1,2
1.03593943102806,-1.10158991185975,-1.10158991185975,-0.95533554114015,-0.0311486673968393,2,-1,2
-0.693997154939956,-2.5575797510258,-2.5575797510258,-0.991516096610725,0.259692507629824,1,1,1
-1.9666186170001,0.20617798891021,0.20617798891021,1.37538492834271,-1.40345532070166,2,-1,2
-1.38249867791753,0.860551545867471,0.860551545867471,0.598275821515952,-0.443448726565267,2,-1,2
-0.0800248606060746,1.9375421860471,1.9375421860471,1.92564668537519,0.487687349739188,1,1,1
1.93317227530668,0.598704743280177,0.598704743280177,-3.57191998444879,-1.34575280746958,2,-1,2
1.65727982409035,-0.678275098253124,-0.678275098253124,-0.472620534371094,-0.854177358117147,2,-1,2
0.280261676059678,-1.89087326684684,-1.89087326684684,-1.76436519108647,0.45849373808082,1,1,1
-1.93001454910774,-0.935878180680161,-0.935878180680161,4.48024156234418,-1.3343830709146,2,-1,2
-1.76577192706249,0.62735756182345,0.62735756182345,0.437059666322258,-1.03533521525694,2,-1,2
-0.871090582595286,1.28097092753692,1.28097092753692,0.969954212386651,0.121233043800781,1,1,1
1.11305724753471,2.54786258810014,2.54786258810014,-1.72173253998729,-0.123387391921376,2,-1,2
1.93311734228074,-0.383827174447142,-0.383827174447142,-0.882604374842733,-1.34171249287261,2,-1,2
1.25671683062541,-0.953671729137495,-0.953671729137495,-0.704219328617404,-0.280081502114121,2,-1,2
-0.206688395001436,-2.2143790661499,-2.2143790661499,-2.11095083995023,0.475843394341402,1,1,1
-1.97812079711795,-0.177478302501021,-0.177478302501021,2.49510832824868,-1.42605490133015,2,-1,2
-1.5500599670342,0.748508801630115,0.748508801630115,0.500137223912286,-0.684439471306978,2,-1,2
-0.443808277666528,1.59848265229507,1.59848265229507,1.37105130499198,0.395695710472256,1,1,1
2.81750776658735,1.65079694016669,1.65079694016669,-14.2713147407917,-3.41564986835678,2,-1,2
2.69725937658789,-0.416279533589455,-0.416279533589455,-0.0850186569806706,-3.07939974568197,2,-1,2
2.23278391345929,-0.523849238923063,-0.523849238923063,-0.14507496699595,-1.95426674400339,2,-1,2
1.60829396434138,-0.764887015564186,-0.764887015564186,-0.394716977579119,-0.775307294293826,2,-1,2
